name,timestamp,value,__name__,container,created_by_kind,created_by_name,host_ip,host_network,instance,job,namespace,node,pod,pod_ip,priority_class,uid
kube_pod_info,1753847392,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847422,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847452,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,etcd-minikube,192.168.49.2,system-node-critical,42b8db58-38c5-4af0-8dfe-916ed00ec608
kube_pod_info,1753847092,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847122,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847152,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847182,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847212,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847242,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847272,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847302,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847332,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847362,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847392,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847422,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847452,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-apiserver-minikube,192.168.49.2,system-node-critical,d8c61ef2-afe8-4d20-8641-25b518edd11d
kube_pod_info,1753847092,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847122,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847152,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847182,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847212,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847242,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847272,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847302,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847332,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847362,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847392,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847422,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847452,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-controller-manager-minikube,192.168.49.2,system-node-critical,243b2286-dcc4-454b-b8b8-164e6e25b050
kube_pod_info,1753847092,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-scheduler-minikube,192.168.49.2,system-node-critical,9ae2def9-8d69-4c53-ad4d-4f050b130935
kube_pod_info,1753847122,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-scheduler-minikube,192.168.49.2,system-node-critical,9ae2def9-8d69-4c53-ad4d-4f050b130935
kube_pod_info,1753847152,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-scheduler-minikube,192.168.49.2,system-node-critical,9ae2def9-8d69-4c53-ad4d-4f050b130935
kube_pod_info,1753847182,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-scheduler-minikube,192.168.49.2,system-node-critical,9ae2def9-8d69-4c53-ad4d-4f050b130935
kube_pod_info,1753847212,1,kube_pod_info,kube-rbac-proxy-main,Node,minikube,192.168.49.2,true,10.244.0.5:8443,kube-state-metrics,kube-system,minikube,kube-scheduler-minikube,192.168.49.2,system-node-critical,9ae2def9-8d69-4c53-ad4d-4f050b130935
